"";"chlopi-czesc-czwarta-lato";"chlopi-czesc-czwarta-zima";"chlopi-czesc-pierwsza-jesien";"chlopi-czesc-trzecia-wiosna";"George R.R. Martin 01 - Gra o tron";"George R.R. Martin 03 - Nawalnica mieczy 01 - Stal i snieg";"George R.R. Martin 04 - Nawalnica mieczy 02 - Krew i zloto";"George R.R. Martin 05 - Uczta dla wron 01 - Cienie smierci";"Hobbit";"Jan_Pawel_II";"Jozef_Pilsudski";"Mikolaj_Kopernik";"Robert_Lewandowski";"Wiedzmin-01";"Wiedzmin-02";"Wiedzmin-03";"Wiedzmin-04";"Wladca_pierscien_Powrot_Krola";"Wladca_pierscieni_Druzyna_Pierscienia";"Wladca_pierscieni_Dwie_Wieze"
"dokąd";0;0,0024330900243309;0,00217627856365615;0;0;0;0;0;0;0;0;0,00290697674418605;0;0;0;0,00280504908835905;0;0,00198807157057654;0;0
"dokonać";0;0;0;0;0;0;0,00163132137030995;0;0;0,00268096514745308;0,00294550810014728;0,00290697674418605;0;0;0;0;0;0;0,00442477876106195;0
"dół";0;0;0,00189006049419609;0;0,00422619365977179;0,00311005477916957;0,00283354909325645;0;0;0;0;0;0;0;0;0,00243613687821347;0;0;0;0,00604687761241499
"dola";0,00228247778471249;0;0;0,00572626020054793;0;0;0;0;0,00155921507555315;0;0;0;0;0,00390329347003642;0;0;0,00439738125105369;0;0;0,00151171940310375
"dołączyć";0;0;0;0;0;0,00207871807957687;0;0,00390568224539506;0;0;0;0;0,00732469430563837;0;0;0;0;0;0,00770551358922797;0
"dom";0,00684743335413748;0;0;0;0;0;0;0;0,00155921507555315;0;0,00255812311364684;0,00252465929384623;0;0;0,00244988095086912;0;0;0,00690642383366285;0;0
"domówić";0,00305115386976;0,00282473004244205;0,00252658116962716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00923231846873703;0;0
"domu";0;0,00140146361732974;0,00250707963753003;0;0;0,0010313366995927;0;0;0,00103411408747311;0,00154424007164216;0,00339323444313711;0,00334884620187515;0;0;0;0;0;0,00572566149823584;0,00509735882055332;0
"dopiero";0,00135236050677992;0,000626001426800192;0,00111985456546193;0,000565465025087646;0;0,000460674281852962;0,00083943421342538;0;0,000461914876866928;0;0,000757839724344268;0,0022437783698972;0;0,0023126884172124;0,000725773163370604;0;0,00260543378647979;0,00102300829588421;0;0,000447844362776117
"dopóki";0;0;0;0;0;0,00207871807957687;0;0,00390568224539506;0,00208431606363318;0;0;0;0;0;0;0;0;0;0;0,00202082514785671
"dość";0;0;0;0;0;0,00135592942957006;0;0;0,00407874283526865;0;0;0;0;0;0,00427242079782724;0,00212422604884959;0;0,00150553993323038;0,00167541280180283;0,0013181663819232
"doskonały";0;0;0;0;0,00188315336162803;0;0;0;0;0;0;0;0;0;0,0032749338432826;0,00325656114289953;0;0,00230807961718426;0;0
"dostać";0;0;0;0;0;0,0053715308863026;0,0032626427406199;0,00168208578637511;0,00179533213644524;0;0;0;0;0;0;0;0;0,00795228628230616;0;0
"dostrzec";0;0,0021130968298859;0;0;0,00563492487969572;0;0;0;0,00155921507555315;0;0;0;0;0;0;0;0,00439738125105369;0;0,00192142211744049;0,0030234388062075
"dotąd";0;0;0;0;0;0;0,00189390546075641;0,00195284112269753;0;0;0;0;0;0;0;0;0;0,00230807961718426;0,00256850452974266;0
"dotrzeć";0;0;0;0;0,00186861815643966;0,00206267339918541;0;0;0,00206822817494623;0;0,00508985166470567;0,00334884620187515;0,00363407915913265;0;0;0;0,00291646352770899;0,00114513229964717;0;0,00200522731670157
"dowiedzieć";0;0;0;0;0;0,00311005477916957;0;0;0,0031184301511063;0;0;0,00252465929384623;0;0;0;0,00243613687821347;0;0;0,00192142211744049;0,00151171940310375
"dowódca";0;0;0;0;0,00376630672325606;0;0;0,00390568224539506;0;0;0;0;0;0;0;0;0;0,0115403980859213;0;0,00202082514785671
"droga";0,0021151648809945;0,00156656007244459;0,00280242084776812;0,00283013709791088;0,000522186690814862;0,00086462335242801;0;0,000270755336322424;0,000866951781563813;0;0;0,000935837485137681;0;0,000723433921095196;0,00136217811658969;0,00090302410908096;0,00244502350547364;0,00320008046607716;0,000712230298423368;0,00112072443825017
"drogi";0,00394218134034166;0,00608272506082725;0,00652883569096844;0,0032967032967033;0;0;0;0;0;0;0;0;0;0,00224719101123596;0,00141043723554302;0;0,010126582278481;0,00397614314115308;0,00110619469026549;0,00174064403829417
"drugi";0,0016921319047956;0,00234984010866688;0,000350302605971015;0,00106130141171658;0;0,00144103892071335;0,000262584090446462;0;0,000288983927187937;0,00129461700356848;0;0,000467918742568841;0,00812436832523312;0,00434060352657118;0,00136217811658969;0;0,00244502350547364;0,000640016093215432;0,000712230298423368;0,00084054332868763
"drżeć";0;0,0016081850302766;0,00143844188779909;0,00290533647227992;0,00321637006055319;0,00118346293185977;0,00107824477560144;0,00111179822950998;0;0;0;0;0;0;0,00186449660773958;0;0;0;0;0
"drzewo";0,00131406044678055;0,0072992700729927;0,00217627856365615;0,010989010989011;0,0105433901054339;0,0026857654431513;0;0;0;0;0;0;0;0;0;0,00280504908835905;0,00506329113924051;0,00198807157057654;0;0,00261096605744125
"drzwi";0,00684743335413748;0,00845238731954358;0;0;0;0;0,00141677454662823;0;0,00155921507555315;0;0;0;0;0,00780658694007284;0;0;0;0,00345321191683142;0;0
"duch";0;0;0;0;0;0;0;0,00127382100322099;0,00135958094508955;0,00406051788962402;0,00223059377441791;0;0;0;0;0,00212422604884959;0,00383436246286015;0;0;0,0013181663819232
"dusza";0,00456495556942498;0,00422619365977179;0;0,0114525204010959;0;0;0;0;0;0,00232837211014237;0;0;0;0;0;0;0;0;0,00192142211744049;0,00151171940310375
"duży";0;0,000896551817720445;0,00160384242473603;0,000809852301281545;0;0;0,000601113861473251;0,00123963935099446;0;0,00197577907283165;0,00325610719071961;0,00107117092175321;0;0;0;0,0020672246680679;0,00373147136286687;0,00439542103876465;0;0,000641397383956663
"dwa";0;0,000504911799609299;0,000451618606397001;0;0,000336607866406199;0,000743128915450034;0,00101558931308037;0;0,000745130160285177;0;0,000611248157995352;0,00241300871673746;0,00327316639809814;0,000932668537705267;0,00117076868625908;0,00174630083848041;0,00105072784627555;0,000412562126519725;0,000459112277963323;0
"dwaj";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00898876404494382;0,00282087447108604;0;0;0,00198807157057654;0,00221238938053097;0,00174064403829417
"dwie";0,000816673294016124;0,000756068584849477;0,000676265915937182;0;0,000504045723232985;0,000556390668528442;0,00152077090557815;0;0;0;0,00183059904785352;0,00180665225798334;0,000980265578464149;0;0,000876570348020127;0,000871652702308934;0,00472016488668053;0;0;0,000540895018926258
"dwóch";0;0;0;0;0,000699510524128196;0,00154430882050146;0,00140700893352376;0;0;0,00231232299262752;0,00127024517857152;0;0,00136040453667203;0;0,00243299429125547;0,00120967247720907;0;0,0017147047241552;0,000954089022400514;0,0015012993494344
"dym";0,00173709342297945;0,0016081850302766;0,00143844188779909;0,00435800470841988;0;0,00118346293185977;0;0;0;0;0;0;0;0;0;0;0;0,00131404383189599;0,00146230983947717;0,00230100625741926
"dymówa";0,00305115386976;0,00282473004244205;0,00252658116962716;0,00255156933504106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dzieci";0,00788436268068331;0,00121654501216545;0,00217627856365615;0,0010989010989011;0,0008110300081103;0,0026857654431513;0;0;0;0,00134048257372654;0,00294550810014728;0;0;0,00224719101123596;0;0;0;0;0,00110619469026549;0
"dziecko";0;0;0,00164806656455904;0;0;0;0,003706133375603;0;0;0,00203025894481201;0,00223059377441791;0;0,00238891667638763;0,00340353521984215;0,00213621039891362;0;0;0;0;0
"dziedzic";0,0026281208935611;0;0;0;0;0;0;0,00168208578637511;0,00179533213644524;0;0;0;0;0;0;0;0;0;0,00221238938053097;0,00174064403829417
"dziedziniec";0;0;0;0;0;0;0,00189390546075641;0,00195284112269753;0;0;0;0,00337489548675489;0;0;0;0;0;0;0;0,00606247544357014
"dzieje";0;0;0;0;0;0;0;0;0,00208431606363318;0;0;0;0;0;0;0,00325656114289953;0;0;0,00256850452974266;0,00404165029571342
"dzięki";0;0;0;0;0;0;0;0,00127382100322099;0,0027191618901791;0;0;0,0110070724769605;0,00716675002916289;0;0,00213621039891362;0,00212422604884959;0;0;0,00167541280180283;0
"dziękuję";0;0;0;0;0;0;0;0,00195284112269753;0;0;0;0;0;0;0,0065498676865652;0;0;0,00230807961718426;0;0,00202082514785671
"dzień";0,000846065952397799;0,00391640018111146;0;0,00247636996067202;0,00104437338162972;0,00086462335242801;0,000525168180892924;0;0,0023118714175035;0,00258923400713696;0,000948241811155706;0,000467918742568841;0,00050777302032707;0;0;0,00090302410908096;0,00652006268126303;0,000640016093215432;0,00106834544763505;0,00140090554781272
"dziewczyna";0;0;0,0043525571273123;0;0;0;0,00163132137030995;0,0117746005046257;0;0;0;0;0;0;0,0169252468265162;0;0,0455696202531646;0;0;0
"dziewica";0;0;0;0;0;0;0,00189390546075641;0,00390568224539506;0;0;0;0;0;0;0,0032749338432826;0;0,00587829897439839;0;0;0
"dziki";0;0,00280292723465949;0;0,00126593746532423;0,00186861815643966;0;0;0,00193776802934407;0;0;0;0;0;0,00258877099650573;0;0,00323142522705484;0,00583292705541797;0;0,00254867941027666;0,00701829560845548
"dziś";0;0;0;0;0;0;0,00141677454662823;0,00438258770605435;0,00155921507555315;0;0;0;0;0;0;0;0;0,00172660595841571;0,00192142211744049;0,00151171940310375
"dzisiaj";0,0026281208935611;0;0;0,0021978021978022;0,0016220600162206;0;0;0;0,00179533213644524;0;0;0;0;0,00449438202247191;0;0;0;0;0;0
"dziwny";0,00226674500985562;0;0;0,000947798325549522;0,000699510524128196;0,00077215441025073;0,00070350446676188;0,000725396531749424;0;0;0;0;0;0,00193819432865183;0;0,00241934495441813;0,00436707076582311;0,0025720570862328;0,00190817804480103;0
"dźwięk";0;0,0024330900243309;0,00217627856365615;0;0,0032441200324412;0;0;0,00168208578637511;0,00179533213644524;0;0;0;0;0;0;0;0;0;0;0
"dzwonić";0;0,0024330900243309;0,00217627856365615;0,00879120879120879;0,0016220600162206;0;0;0;0;0;0;0;0;0;0;0,00280504908835905;0;0;0;0
"echo";0;0;0,00217627856365615;0;0,0032441200324412;0;0;0;0,00179533213644524;0,00268096514745308;0;0;0;0;0;0;0;0;0;0,00696257615317668
"elf";0;0;0;0;0;0;0;0;0,0233393177737881;0;0;0;0;0;0;0,0224403927068724;0,00506329113924051;0;0,00663716814159292;0,00174064403829417
"gadać";0;0;0,00252658116962716;0;0;0;0;0;0;0;0;0;0;0;0;0,00651312228579905;0;0,00230807961718426;0;0,00202082514785671
"gałąź";0;0,0048661800486618;0,00217627856365615;0;0,0097323600973236;0,0017905102954342;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00174064403829417
"gardło";0,00228247778471249;0;0;0;0,00281746243984786;0,00155502738958479;0,00141677454662823;0;0,00155921507555315;0;0;0;0;0;0;0;0;0;0;0,00151171940310375
"garść";0,00788436268068331;0;0,00217627856365615;0;0;0;0,00163132137030995;0;0;0;0;0;0;0;0;0;0;0,00198807157057654;0,00221238938053097;0
"gdzieniegdzie";0;0,0112989201697682;0,00505316233925433;0,00255156933504106;0;0;0,00189390546075641;0;0;0;0;0;0;0;0;0;0;0;0;0
"gdzieś";0;0;0,00378012098839218;0,00190875340018264;0,00140873121992393;0;0,00141677454662823;0;0;0;0;0;0;0;0,00244988095086912;0;0;0;0;0,00151171940310375
"gęsty";0;0,0024330900243309;0;0;0;0;0;0;0;0;0;0;0;0;0,00282087447108604;0,00561009817671809;0;0,00198807157057654;0;0,00348128807658834
"głębi";0;0;0;0;0,0016220600162206;0;0;0;0,00179533213644524;0,00268096514745308;0;0;0;0;0;0;0;0,00198807157057654;0;0,00522193211488251
"głęboki";0,0034741868459589;0,00321637006055319;0,00143844188779909;0;0,00107212335351773;0;0;0;0;0;0,00389374991130298;0;0;0;0;0,00185403659872;0;0,00131404383189599;0,00438692951843151;0
"gliniany";0,00305115386976;0,00282473004244205;0;0;0;0;0;0;0;0;0;0;0;0,0104356318871342;0;0;0;0;0,00256850452974266;0
"głodny";0,00305115386976;0,00282473004244205;0;0,00255156933504106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00256850452974266;0
"głos";0,000676180253389958;0,00250400570720077;0,00111985456546193;0,00226186010035059;0,00417334284533462;0,00184269712741185;0;0,00173111244013375;0,00138574463060079;0,000689776371085467;0;0;0,000811629610141574;0;0,000725773163370604;0,000721701504670068;0;0,00153451244382632;0;0,00403059926498505
"głośno";0;0;0;0;0,00140873121992393;0;0;0,00292172513736956;0,00155921507555315;0;0;0;0;0;0,00244988095086912;0;0;0,00172660595841571;0;0,00151171940310375
"głowa";0,0032666931760645;0,00151213716969895;0,00541012732749746;0,000682954260160737;0,00302427433939791;0,00111278133705688;0,00405538908154173;0,00574968220707231;0,00167366708279965;0;0;0;0;0;0,00613599243614089;0,00435826351154467;0;0;0,00274994856967376;0,000540895018926258
"główny";0;0,0016081850302766;0;0;0;0;0;0;0,00237329999082112;0,00531606472474811;0,00778749982260596;0,00576422134398559;0,00208506008657313;0;0;0;0;0;0,00146230983947717;0,00115050312870963
"głupi";0,0034741868459589;0,0016081850302766;0,00431532566339727;0;0;0,00118346293185977;0,00323473432680431;0,00111179822950998;0;0;0;0;0;0;0;0,00185403659872;0;0,00131404383189599;0;0
"gnać";0;0,00847419012732614;0,00505316233925433;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00587829897439839;0;0;0,00404165029571342
"godny";0;0;0;0,00190875340018264;0;0,00155502738958479;0,00283354909325645;0,00292172513736956;0;0;0;0;0;0;0;0;0;0;0,00192142211744049;0,00151171940310375
"godzina";0,00302760339932996;0,00140146361732974;0;0,00379781239597269;0;0;0;0;0,00310234226241935;0,00308848014328432;0;0;0;0;0,00162482805845564;0,00161571261352742;0,00291646352770899;0,00114513229964717;0;0
"góra";0,00163334658803225;0,00302427433939791;0;0,00136590852032147;0,00151213716969895;0,00278195334264221;0,000506923635192716;0,000522698382461119;0,0100420024967979;0;0;0;0;0,00558641237524737;0,00175314069604025;0;0;0,00123556337325302;0,00274994856967376;0,00757253026496761
"gorący";0,00228247778471249;0;0;0;0,00140873121992393;0,00933016433750872;0,00141677454662823;0,00146086256868478;0;0;0;0;0;0;0;0,00243613687821347;0;0;0;0
"gospodarz";0,0157687253613666;0;0,00217627856365615;0,00659340659340659;0;0;0;0;0;0;0;0;0;0;0,00282087447108604;0;0;0,00596421471172962;0;0
"gospodyni";0,00305115386976;0;0,00757974350888149;0,00255156933504106;0;0;0;0;0;0;0;0,00674979097350977;0;0;0;0;0;0;0;0
"gra";0;0;0;0;0,00188315336162803;0,00207871807957687;0;0;0;0;0;0;0,0109870414584575;0;0;0;0;0;0,00770551358922797;0
"grać";0;0;0,00164806656455904;0,00332873224797749;0;0,00542371771828024;0;0;0;0,00203025894481201;0;0;0,00477783335277526;0;0,00213621039891362;0;0;0;0;0,0013181663819232
"granica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0112834978843441;0,00280504908835905;0,0151898734177215;0,00397614314115308;0,00442477876106195;0
"grosz";0,00228247778471249;0,0021130968298859;0,00378012098839218;0,00190875340018264;0;0;0;0;0;0;0;0;0;0;0,00489976190173824;0;0,00439738125105369;0;0;0
"gruby";0;0,00368509287793129;0;0,00166436612398875;0,00368509287793129;0,00135592942957006;0,00247075558373533;0;0,00407874283526865;0;0;0;0;0;0,00427242079782724;0;0;0;0;0
"grudzień";0;0;0;0;0;0;0;0;0;0,0124500165945703;0,0205177740343508;0,0101246864602647;0,00366234715281918;0;0;0;0;0;0;0
"grupa";0;0;0;0;0;0;0;0;0;0,00268096514745308;0,00589101620029455;0,00290697674418605;0,00946372239747634;0;0,00282087447108604;0;0;0;0;0
"grzbiet";0;0;0,00217627856365615;0,0021978021978022;0,0048661800486618;0;0,00163132137030995;0;0;0;0;0;0;0;0;0;0;0;0;0,00174064403829417
"gwałtowny";0;0;0;0;0;0,00207871807957687;0;0,00195284112269753;0;0;0;0;0;0;0;0,00325656114289953;0;0;0;0,00202082514785671
"gwiazda";0;0,0016081850302766;0;0,00145266823613996;0,00107212335351773;0;0,00107824477560144;0;0,00118664999541056;0;0;0,00192140711466186;0;0;0;0;0;0;0,00146230983947717;0,00230100625741926
"herb";0;0;0;0;0;0;0,00425032363988468;0,00146086256868478;0;0,00232837211014237;0,00767436934094053;0,00252465929384623;0;0;0,00244988095086912;0;0;0;0;0
"historia";0;0;0;0;0;0;0,00215648955120288;0;0,00118664999541056;0,0106321294494962;0,00194687495565149;0;0,0417012017314625;0,00297062493233115;0;0;0;0,00131404383189599;0,0102361688763402;0
"ile";0;0,00184254643896564;0;0;0;0;0;0,00127382100322099;0,0027191618901791;0;0;0;0;0;0,00427242079782724;0,00212422604884959;0,00383436246286015;0,00150553993323038;0;0
"imię";0;0;0;0;0;0,00308861764100292;0,00070350446676188;0,0029015861269977;0,00232270146207378;0,00693696897788256;0,00127024517857152;0,00250725719840135;0;0;0,00121649714562774;0,00120967247720907;0;0,000857352362077599;0,00286226706720154;0
"inaczej";0;0;0;0;0,00140873121992393;0;0,00141677454662823;0,00292172513736956;0;0;0,00255812311364684;0,00252465929384623;0;0;0;0;0;0;0,00192142211744049;0
"inny";0;0;0;0;0,00182765341785202;0,00144103892071335;0,000787752271339386;0,000270755336322424;0,00202288749031556;0,00129461700356848;0,00284472543346712;0,00187167497027536;0,00101554604065414;0,00361716960547598;0,000454059372196562;0,00045151205454048;0,00326003134063152;0,00224005632625401;0,000712230298423368;0,000560362219125087
"ino";0,00305115386976;0,0395462205941886;0,0378987175444074;0,00765470800512317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"isbn";0,00305115386976;0,00282473004244205;0,00252658116962716;0,00255156933504106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"izba";0,0236530880420499;0,0048661800486618;0;0,0021978021978022;0;0;0;0;0;0;0;0;0;0,00449438202247191;0;0;0,00506329113924051;0;0;0
"jaka";0,00131406044678055;0,00121654501216545;0,00217627856365615;0,0010989010989011;0;0;0;0,000841042893187553;0,000897666068222621;0;0;0;0;0;0,00141043723554302;0;0;0,00099403578528827;0,00110619469026549;0,00174064403829417
"jakaś";0,00228247778471249;0;0,00378012098839218;0;0;0;0,00141677454662823;0;0;0;0;0;0;0;0,00244988095086912;0;0;0;0,00192142211744049;0,00151171940310375
"jakąś";0;0;0;0;0,0016220600162206;0,0017905102954342;0;0,00168208578637511;0,00179533213644524;0;0;0;0;0;0;0;0;0,00198807157057654;0;0
"jakby";0,00581050402759164;0,0170344845366885;0,00400960606184008;0,00323940920512618;0,00239080484725452;0,00131954448373537;0,00240445544589301;0;0,00132309801466105;0;0;0;0;0,00331220491760093;0;0,00103361233403395;0,00373147136286687;0;0;0,00192419215186999
"jaki";0,00245001988204837;0;0,000676265915937182;0,00204886278048221;0,00352832006263089;0,00166917200558533;0,000506923635192716;0,00104539676492224;0;0;0;0;0;0,00139660309381184;0,000876570348020127;0,00174330540461787;0,00157338829556018;0;0,000687487142418441;0,000540895018926258
"jakiegoś";0;0;0;0,0021978021978022;0;0;0,0032626427406199;0,00168208578637511;0,00179533213644524;0;0;0;0;0;0;0,00561009817671809;0;0;0;0
"jakieś";0,00525624178712221;0;0,00217627856365615;0,00659340659340659;0;0;0;0;0;0;0;0;0;0;0,00282087447108604;0;0;0,00397614314115308;0;0
"jakiś";0,00151380169966498;0;0;0,00126593746532423;0,00093430907821983;0,00206267339918541;0,00281893089750012;0;0,00206822817494623;0;0;0;0;0;0,00162482805845564;0,00484713784058226;0;0;0,00254867941027666;0
"jakoby";0,00915346160928001;0,00847419012732614;0;0,0229641240153695;0;0;0;0;0;0;0;0,00337489548675489;0;0;0;0;0;0;0;0
"jakoś";0,00305115386976;0,00282473004244205;0;0;0;0;0;0,00195284112269753;0;0;0;0;0;0;0;0;0;0,00461615923436851;0;0
"jakże";0,00228247778471249;0,00422619365977179;0,00945030247098045;0,00381750680036529;0;0,00155502738958479;0;0;0;0;0;0;0;0;0,00979952380347648;0;0;0;0;0
"jazda";0;0;0;0;0,00188315336162803;0;0,00189390546075641;0;0;0;0;0;0;0;0;0;0,00587829897439839;0,00230807961718426;0;0
"jechać";0;0;0;0;0,008110300081103;0,00716204118173679;0;0;0;0;0;0;0;0;0,00282087447108604;0;0;0,0099403578528827;0;0,00174064403829417
"jeden";0,000616203031897564;0,00114095013935291;0,000765392558118682;0,000515308249751699;0,000570475069676455;0,000629718675838021;0,000382488178853219;0,000788781341083341;0,000841886009468664;0,000942889759934409;0;0,00136317007928502;0,00147927604818311;0,00474199389378249;0;0,000986529818949606;0;0,00116533426260946;0,000518728437250051;0,00122436163779124
"jednać";0,00398048140034102;0,00184254643896564;0;0;0;0;0;0,00382146300966297;0;0;0;0;0;0,00340353521984215;0,00213621039891362;0,00424845209769918;0;0;0;0,0013181663819232
"jednego";0;0,0021130968298859;0;0;0;0;0;0,00146086256868478;0;0;0,00255812311364684;0;0,010958773464771;0;0;0;0,00439738125105369;0,00172660595841571;0;0
"jedyny";0,00151380169966498;0;0;0,00126593746532423;0;0,00206267339918541;0;0,000968884014672035;0;0,00154424007164216;0,00169661722156856;0;0,00363407915913265;0;0,00162482805845564;0;0;0;0,00509735882055332;0
"jeno";0,0701765390044801;0,00564946008488409;0;0,0408251093606569;0;0;0;0;0;0;0;0;0;0;0;0;0,0117565979487968;0;0;0
"jesień";0;0,00282473004244205;0,00505316233925433;0;0;0;0;0;0;0,00622500829728515;0,0102588870171754;0;0;0;0;0;0;0;0;0
"jesienny";0,00199024070017051;0,00368509287793129;0,00659226625823616;0;0;0;0,00123537779186767;0,00127382100322099;0,00135958094508955;0;0;0;0,00238891667638763;0;0;0;0;0;0;0
"jestem";0;0;0;0;0;0,00271185885914012;0,00123537779186767;0,00382146300966297;0,0054383237803582;0;0;0;0;0,00680707043968431;0,00854484159565449;0;0;0;0;0,0013181663819232
"jesteś";0;0;0;0;0,00122836429264376;0,00406778828871018;0;0,00254764200644198;0,00135958094508955;0;0;0;0;0;0,00213621039891362;0,00637267814654877;0;0;0;0,0026363327638464
